Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7
HATP22B-0099_C.fit,99,0,60037.63984,2460037.64,2460037.639,2460037.642,2460037.643,1.021415501,78.22959186,-29.96875,60,10.37972222,50.19555556,31.75108327,38,66,99,4.224377671,0.234556794,0.163542233,0.27482684,0.138251733,0.169598489,0.230627793,0.016802642,0.002240368,0.001986153,0.002431994,0.00191423,0.002004209,0.00222357,251.4115209,104.6956616,82.34120183,113.0047179,72.22316138,84.62117186,103.7196168,1001990.654,3949.211705,2042.655707,1002.118781,2043.155707,1045.381219,4232786.946,4536.459792,2265.54796,1868.328113,9022.074219,933.059509,593.2054081,14571,30.49029948,34.17281901,34.92779378,33.41784425,329.9910286,0.992189646,2228.748084,1587.370359,2229.248084,460.129641,190370.922,1609.593426,118.2726762,969.7730713,41.96464441,589.6987983,30.61310642,33.75784872,34.18537347,33.33032396,325.7794334,0.995250141,2497.571023,768.0609996,2498.071023,1279.439,140835.2736,1605.370091,87.72760521,878.6289673,31.04519384,594.8974336,32.39091974,34.50138527,35.1353563,33.86741423,326.4726046,0.991119531,2987.296532,581.3174782,2987.796532,1466.182522,216008.8856,1636.502624,131.994219,1014.079163,47.61617992,597.7314699,33.10021689,35.49320681,35.63076985,35.35564377,319.4162803,0.997451557,2435.403671,150.5729366,2435.903671,1896.927063,121701.5012,1609.627824,75.60847259,862.0901489,26.82741759,601.5346706,31.98850972,34.14330239,35.13401593,33.15258885,17.90546565,0.994887614,2743.283856,1579.005697,2743.783856,468.4943031,145294.392,1604.213218,90.57049921,912.3823853,32.028145,593.6720154,30.91446678,33.86799973,35.00617557,32.7298239,333.9853604,0.988092964,153.8263064,881.3829524,154.3263064,1166.117048,187779.6798,1608.019387,116.7769999,940.2151489,41.39344079,590.2125287,32.76006384,35.45307701,36.96050538,33.94564864,338.5167858,0.986543647,4536.459792,14630,4536.459792,14678,4536.459792,13672,4536.459792,14653,4536.459792,14727,4536.459792,14765
HATP22B-0100_C.fit,100,0,60037.64072,2460037.641,2460037.64,2460037.643,2460037.644,1.022042848,78.0614953,-29.9375,60,10.37944444,50.19583333,9.104237201,38,66,99,4.249270097,0.233449744,0.163927467,0.277185331,0.139169521,0.17532031,0.22179254,0.016515157,0.002182651,0.001944311,0.002388481,0.001871832,0.001973837,0.002141078,257.2951646,106.9569926,84.31132256,116.0508687,74.34936788,88.82207626,103.5891982,1024510.261,3945.534479,2048.386214,1001.514472,2048.886214,1045.985528,4353420.815,4536.459792,2279.890472,1909.486823,47470.28516,959.6515817,590.406865,14566,8.838363746,22.63391334,23.39891636,21.86891033,323.1427676,0.942024602,2234.24529,1584.85918,2234.74529,462.6408198,193904.6642,1605.874519,120.7470832,2585.186035,42.74360914,586.9709302,9.672576088,22.93889301,23.71471588,22.16307013,323.0291864,0.940338942,2502.442951,767.9894383,2502.942951,1279.510562,144291.9568,1606.224183,89.83301229,2114.034912,31.80717199,592.763445,8.380670049,23.05470467,24.84494581,21.26446353,335.2056226,0.943293708,2990.612068,582.4361525,2991.112068,1465.063847,222347.696,1637.307649,135.8008045,2858.912109,49.01348324,595.2127942,8.071294234,22.60120707,24.26201917,20.94039497,338.6977402,0.960558544,2440.648408,152.733647,2441.148408,1894.766353,125161.8827,1606.997694,77.8855397,1920.68811,27.59021096,599.1622246,8.237138649,21.51816012,24.19914971,18.83717054,0.288520108,0.939785045,2747.288919,1576.773131,2747.788919,470.7268692,152824.2602,1600.174613,95.50473992,2246.405762,33.68800061,590.5374019,9.026970626,22.91541194,24.59459113,21.23623275,333.7046217,0.942423004,165.1591084,880.960301,165.6591084,1166.539699,185979.8008,1607.692915,115.6811721,2473.690674,40.99668228,588.7592619,11.50264701,22.99323975,25.82290027,20.16357924,340.1585736,0.900744957,4536.459792,14732,4536.459792,14468,4536.459792,13497,4536.459792,14698,4536.459792,14881,4536.459792,14627
HATP22B-0101_C.fit,101,62884.61328,60037.64156,2460037.642,2460037.641,2460037.644,2460037.645,1.022650052,77.90118032,-29.9375,60,10.37972222,50.20194444,6.484123697,38,66,99,4.240976044,0.227580016,0.166448644,0.274504284,0.143550397,0.174504595,0.223129462,0.015934757,0.002088596,0.001884586,0.002294797,0.00182363,0.001908202,0.00207362,266.1462607,108.963144,88.32106431,119.6202683,78.71685483,91.449758,107.6038278,1043855.483,3885.398929,2047.036181,998.4389313,2047.536181,1049.061069,4426966.097,4536.459792,2270.562038,1949.72259,62884.61328,975.8636251,567.4527619,14645,6.979609765,15.83241569,15.46220667,16.20262472,308.8552934,0.951778785,2232.765519,1581.441757,2233.265519,466.0582432,193519.4807,1581.742127,122.345784,3989.37085,42.65870075,564.6889415,6.168513412,13.87744797,13.01970296,14.73519297,280.8531919,0.982431755,2501.45324,764.4205322,2501.95324,1283.079468,148954.9758,1579.627858,94.29751129,3010.068848,32.83507021,569.7604542,6.276572246,16.46027467,17.50902359,15.41152575,330.3668482,0.938328324,2988.695875,579.6168361,2989.195875,1467.883164,224826.8643,1609.399453,139.6961232,4113.529785,49.55998171,573.0803629,6.557338119,15.26141813,17.17250861,13.35032765,342.9134291,0.91117282,2439.047948,149.9165011,2439.547948,1897.583499,131035.6498,1584.839688,82.68069685,2644.105957,28.88500192,576.2122403,6.327020322,15.83502756,17.74993416,13.92012095,13.69184098,0.927933404,2745.43627,1573.397568,2745.93627,474.1024321,155093.1165,1578.731288,98.23908457,3299.332275,34.18813869,568.5474985,6.438246305,16.05423,17.72957878,14.37888122,345.4890939,0.944252104,164.7965178,878.2577094,165.2965178,1169.242291,190425.3961,1582.692831,120.3173429,3625.289063,41.97665246,565.3262881,6.641565713,13.37120146,12.69405988,14.04834304,272.8734108,0.989690684,4536.459792,14577,4536.459792,14518,4536.459792,13681,4536.459792,14426,4536.459792,14573,4536.459792,14511
HATP22B-0102_C.fit,102,62446.48438,60037.6424,2460037.642,2460037.642,2460037.645,2460037.646,1.023261475,77.74202742,-29.9375,60,10.37972222,50.19972222,6.722294748,38,66,99,4.248005216,0.23508004,0.159085857,0.277510111,0.1396285,0.171809994,0.228569536,0.015908332,0.002109239,0.001857768,0.002301043,0.001804571,0.00189304,0.002085575,267.0302117,111.4525301,85.63276888,120.6018848,77.3749114,90.75877568,109.5954456,1050181.712,3896.015331,2047.500218,997.3191238,2048.000218,1050.180876,4461177.389,4536.459792,2280.258425,1956.434999,62446.48438,983.4050324,571.9815111,14494,6.896718471,15.86768696,15.62990886,16.10546506,310.3594546,0.965483202,2233.226192,1580.280763,2233.726192,467.2192374,199887.2552,1586.445042,125.9969617,3517.282715,44.06238881,568.647619,6.751845159,16.86227177,17.23014021,16.49440332,20.60208922,0.996639992,2501.216357,763.8043689,2501.716357,1283.695631,144138.639,1585.137747,90.93130185,2963.124512,31.77337519,575.0522865,6.706607961,14.3470239,14.85889515,13.83515265,323.9478802,0.946214307,2989.189817,578.5273684,2989.689817,1468.972632,228128.1699,1615.589529,141.2042885,3989.852295,50.28770901,577.7619368,6.859055265,17.10616188,18.16030722,16.05201655,348.4975773,0.982207268,2439.476027,148.904633,2439.976027,1898.595367,128669.3837,1586.984911,81.07788727,2533.56665,28.3633912,581.2701061,6.575772292,13.62562922,15.23385773,12.01740071,31.55687985,0.734951703,2746.010864,1572.327658,2746.510864,475.1723423,153976.9369,1582.44872,97.30295523,3041.668213,33.9420923,572.8409978,6.355884112,15.5232773,15.88074976,15.16580485,24.37285121,0.995126768,165.0588402,877.0324226,165.5588402,1170.467577,195381.3269,1586.402006,123.1600352,3469.657959,43.06911907,569.2241229,6.910179976,14.5660233,15.08136422,14.05068238,350.2218465,0.994375417,4536.459792,14675,4536.459792,14499,4536.459792,13676,4536.459792,14691,4536.459792,14663,4536.459792,14661
HATP22B-0103_C.fit,103,62193.91797,60037.64324,2460037.643,2460037.643,2460037.646,2460037.647,1.023896334,77.57909646,-29.9375,60,10.37972222,50.20166667,6.851075879,38,66,99,4.218312703,0.228337083,0.161648778,0.273235002,0.13990873,0.180336706,0.226744351,0.015817103,0.002084799,0.001863991,0.002291115,0.001808745,0.001923606,0.002079848,266.6931234,109.5247268,86.72187662,119.2585408,77.35125282,93.74930328,109.0196979,1058186.522,3930.497311,2050.124913,998.5852758,2050.624913,1048.914724,4463761.649,4536.459792,2289.863031,1949.35749,62193.91797,983.974697,582.7515774,14440,7.273700891,15.72057671,15.49342751,15.94772591,310.0496858,0.971763504,2235.892068,1581.562845,2236.392068,465.9371553,196707.5868,1597.908457,123.103164,3556.62085,43.36147478,579.532553,6.606008808,14.63974468,14.16093536,15.118554,72.04670065,0.993492004,2503.899063,765.1292534,2504.399063,1282.370747,147251.5283,1595.60694,92.2855903,2778.873779,32.45956871,585.1200688,6.879916244,14.58479189,15.31755077,13.85203302,359.0071695,0.989941952,2991.843229,579.7927922,2992.343229,1467.707208,227085.8059,1634.590069,138.9252328,3803.770752,50.05793423,588.2736881,6.851268125,16.21317909,18.01606969,14.4102885,2.10428684,0.951478609,2442.135283,150.2635252,2442.635283,1897.236475,129878.4095,1602.228079,81.06112428,2497.538818,28.62990425,591.18757,6.779724606,15.39954346,16.49532981,14.3037571,28.88770675,0.929487704,2748.721567,1573.518955,2749.221567,473.9810448,161674.0975,1598.340523,101.1512223,2987.788574,35.6388252,583.4101905,6.447538285,19.99845713,19.5435547,20.45335956,311.4761531,0.86266005,167.9317663,878.3363647,168.4317663,1169.163635,195589.0942,1598.69454,122.3430051,3295.286377,43.11491849,580.4510198,7.119374198,14.37161759,14.35790312,14.38533205,308.3781943,0.999930596,4536.459792,14724,4536.459792,14652,4536.459792,13196,4536.459792,14418,4536.459792,14500,4536.459792,14729
HATP22B-0104_C.fit,104,0,60037.64408,2460037.644,2460037.644,2460037.647,2460037.647,1.02455123,77.41340589,-29.9375,60,10.37944444,50.20194444,7.526324531,38,66,99,4.337452471,0.231059782,0.164020257,0.284509916,0.135713959,0.168756093,0.228532553,0.017406109,0.002244321,0.002006777,0.002496114,0.001927247,0.002023293,0.002234875,249.1913954,102.9530856,81.73318094,113.9811551,70.41854683,83.40663293,102.2574138,1002576.774,3988.569189,2048.187865,997.7931002,2048.687865,1049.7069,4348629.107,4536.459792,2288.684361,1900.056286,58295.95703,958.5953158,604.5715359,14800,7.749809807,15.81078894,15.79665322,15.82492466,314.731647,0.963560422,2233.975729,1580.805222,2234.475729,466.6947781,188175.4031,1622.327437,115.9910132,3236.519775,41.48067253,601.1480033,7.570715546,12.9009133,13.14237647,12.65945013,331.1126596,0.995075585,2501.921591,764.3546717,2502.421591,1283.145328,141271.511,1621.8222,87.10665756,2603.013184,31.14135636,607.441129,7.414893632,13.62749801,14.43856832,12.81642769,331.3752311,0.951926145,2989.867947,579.0038272,2990.367947,1468.496173,222063.7074,1651.913886,134.4281377,3613.630127,48.95088188,610.2378149,7.708328004,16.01714934,17.15095833,14.88334036,346.8028688,0.975268633,2440.141957,149.3597842,2440.641957,1898.140216,119804.5178,1627.972592,73.59123763,2249.161865,26.40925377,614.3121218,7.560696667,11.2945331,13.31879147,9.270274718,33.79440342,0.170203218,2746.649995,1572.847291,2747.149995,474.6527091,144761.5464,1623.056678,89.19069084,2698.265625,31.91068654,605.6675526,6.995876231,14.23962485,15.05943421,13.41981549,12.80577734,0.983802554,165.9549838,877.5080583,166.4549838,1169.991942,186500.0885,1622.653195,114.9352733,2986.078857,41.11137254,601.7035199,7.683951828,13.79242915,13.81931116,13.76554714,316.8541049,0.996367364,4536.459792,14630,4536.459792,14526,4536.459792,13679,4536.459792,14342,4536.459792,14326,4536.459792,14629
HATP22B-0105_C.fit,105,62408.44531,60037.64492,2460037.645,2460037.645,2460037.648,2460037.648,1.025202038,77.25105473,-29.96875,60,10.37972222,50.20194444,6.972727538,38,66,99,4.251350081,0.228020828,0.164365759,0.272887266,0.141647754,0.173191824,0.23012286,0.017014268,0.002227589,0.002002368,0.002439188,0.00193689,0.002029599,0.00223473,249.8697095,102.362185,82.08568869,111.8762534,73.13153784,85.33300718,102.9756951,1006970.197,3993.98273,2047.911435,998.4153951,2048.411435,1049.084605,4280982.829,4536.459792,2284.875484,1873.61756,62408.44531,943.6836269,607.479221,14457,6.905139577,15.77651272,15.58078973,15.9722357,311.270858,0.963473357,2233.719503,1581.369327,2234.219503,466.1306734,186975.8012,1626.226345,114.9752627,3738.047363,41.21623685,604.5062003,6.706871293,15.10025728,15.04314156,15.157373,313.1589817,0.986124228,2501.566173,765.0252708,2502.066173,1282.474729,142147.2756,1624.531773,87.50045883,2902.483643,31.33440658,610.3520763,6.918192711,15.22743908,17.10429765,13.35058051,337.5831261,0.882756144,2989.620467,579.6081315,2990.120467,1467.891869,215878.775,1655.157769,130.4279139,3977.020264,47.58749881,613.7381963,7.042822931,15.22660313,17.36670032,13.08650593,359.4305886,0.923984623,2439.835472,150.0061717,2440.335472,1897.493828,124937.8949,1628.427032,76.72305389,2587.164063,27.54083595,616.497023,6.921226629,15.86677027,18.59658513,13.13695541,15.25786387,0.849508458,2746.447908,1573.541371,2746.947908,473.9586292,148653.4443,1623.349221,91.57206741,3079.640869,32.76860175,608.4136777,7.241137501,15.44342414,17.20696548,13.67988279,358.3920106,0.949012972,165.850059,878.1907481,166.350059,1169.309252,188377.0062,1625.299329,115.9029619,3608.527344,41.52511316,604.4354967,7.073702124,15.33805513,16.30316779,14.37294247,0.595505812,0.984280783,4536.459792,14607,4536.459792,14588,4536.459792,13650,4536.459792,14574,4536.459792,14605,4536.459792,14696
HATP22B-0106_C.fit,106,62408.44531,60037.64576,2460037.646,2460037.645,2460037.648,2460037.649,1.025884267,77.08323655,-29.96875,60,10.37944444,50.20166667,6.114780409,38,66,99,4.273822349,0.231449028,0.163301437,0.28141357,0.137066592,0.172596992,0.225979929,0.019457944,0.002548454,0.00227587,0.002824109,0.002189611,0.002306365,0.002525691,219.6440869,90.81937639,71.75342609,99.64686046,62.59859736,74.83505691,89.47252433,919407.4189,4151.726605,2049.186146,998.8960656,2049.686146,1048.603934,3929383.975,4536.459792,2281.179905,1722.522615,62408.44531,866.1785081,665.2346308,14731,6.518860614,15.70637592,15.43020951,15.98254232,309.9076572,0.96047151,2234.972173,1581.878492,2235.472173,465.6215076,172801.2678,1688.054149,102.3671355,3866.320801,38.09165643,661.8450017,6.057827609,14.13241283,14.57535384,13.68947182,335.1057241,0.990591391,2502.914476,765.4293944,2503.414476,1282.070606,129064.1858,1688.720005,76.4272262,3069.060059,28.45041988,668.7454151,5.78069746,13.60692473,14.97928232,12.23456713,333.2885025,0.88771204,2990.916196,579.9935984,2991.416196,1467.506402,201912.7392,1725.252237,117.0337501,4164.192383,44.50887882,672.8602714,6.163522143,17.10877945,18.83485837,15.38270053,342.9364414,0.941776071,2441.215176,150.5331505,2441.715176,1896.966849,110829.0777,1692.500017,65.48246773,2666.387695,24.43074177,676.468432,6.041988189,10.78376488,14.46290322,7.104626547,24.17559534,0.154137543,2747.779728,1573.8689,2748.279728,473.6310999,135329.4919,1685.635206,80.28397333,3329.430664,29.8315202,667.2571127,5.828026035,14.49502307,15.28981914,13.700227,30.94485306,0.946151935,167.1467838,878.6957767,167.6467838,1168.804223,169470.6565,1689.116367,100.330954,3757.672852,37.3574691,662.6108215,6.412540815,14.41954474,14.6128714,14.22621809,37.35813234,0.989655822,4536.459792,14591,4536.459792,14504,4536.459792,13231,4536.459792,14604,4536.459792,14700,4536.459792,14528
HATP22B-0107_C.fit,107,0,60037.64664,2460037.647,2460037.646,2460037.649,2460037.65,1.026598389,76.91007345,-29.9375,60,10.37972222,50.20166667,6.617367272,38,66,99,4.246226138,0.235371451,0.159831968,0.276975976,0.136659112,0.169382852,0.234095977,0.024752105,0.003292038,0.002898328,0.003587195,0.002809216,0.002945679,0.00327558,171.5501044,71.49719354,55.14626642,77.21241062,48.64671687,57.50213457,71.46702213,782328.048,4527.40088,2048.181569,999.7820827,2048.681569,1047.717917,3321941.806,4536.459792,2323.459403,1429.739552,55196.59766,732.2762591,815.8027746,14435,6.541639944,15.65727175,15.29904883,16.01549468,308.1342657,0.962878795,2233.905347,1582.712991,2234.405347,464.787009,149054.5111,1843.632326,80.84828468,3191.759277,32.8570114,813.5231298,6.531411091,15.5987406,14.92310384,16.27437736,73.50438956,0.989373011,2501.961243,766.2367795,2502.461243,1281.263221,107809.6095,1839.773687,58.59938659,2609.841064,23.76514165,821.6258612,6.461071429,13.28872983,15.13793827,11.43952139,354.4439352,0.922581488,2989.84986,580.9915132,2990.34986,1466.508487,169686.8843,1878.270598,90.34208624,3402.942383,37.40513355,825.5370857,6.716735656,16.51250568,18.82697038,14.19804098,346.3505435,0.904280966,2440.121605,151.3969216,2440.621605,1896.103078,94058.32872,1849.18164,50.86484027,2300.381592,20.73386143,829.0597406,6.554485861,13.15081094,14.47691649,11.8247054,26.98559132,0.884791312,2746.641184,1574.762972,2747.141184,472.7370278,113318.7095,1841.974508,61.52023766,2762.279785,24.97954676,819.4351623,6.185493561,15.73958107,18.00170558,13.47745657,22.30052523,0.843551357,166.0110473,879.6680913,166.5110473,1167.831909,148400.0048,1836.673103,80.79826753,3024.393311,32.71273451,810.6509049,7.330733364,16.98916478,17.3756605,16.60266905,343.3663275,0.997041861,4536.459792,14581,4536.459792,14931,4536.459792,13380,4536.459792,14634,4536.459792,14688,4536.459792,14857
HATP22B-0108_C.fit,108,0,60037.64749,2460037.647,2460037.647,2460037.65,2460037.651,1.027320631,76.73744109,-29.96875,60,10.37944444,50.20611111,6.617833541,38,66,99,4.234656,0.223074975,0.164936587,0.277830342,0.142779941,0.170296648,0.231750093,0.026656356,0.003476215,0.00316254,0.003874331,0.003062354,0.003182798,0.003532267,158.8610245,64.1718052,52.15320065,71.71053034,46.62425145,53.50532605,65.60945034,745242.5785,4658.353796,2046.707666,999.6377107,2047.207666,1047.862289,3155845.957,4536.459792,2345.279551,1345.616115,58690.0625,695.6627198,871.2975584,14454,6.32500498,15.27118892,14.65638635,15.8859915,304.6586546,0.948196785,2232.538412,1582.60869,2233.038412,464.8913104,135923.7767,1893.405573,71.78798809,3426.200195,29.96252209,868.1077012,6.199557685,10.35450638,10.22825141,10.48076135,303.3986032,0.996169937,2500.347772,766.0960176,2500.847772,1281.403982,105514.5567,1897.582699,55.60472107,2843.055176,23.2592289,874.9535136,6.266081289,14.93722816,16.59216571,13.28229061,344.7027877,0.935331897,2988.391756,580.8508126,2988.891756,1466.649187,162033.2478,1928.072016,84.03900189,3788.844971,35.71799492,879.3722411,6.592871781,16.89270943,18.75700614,15.02841272,1.588490688,0.952300672,2438.412945,151.2018369,2438.912945,1896.298163,93111.26984,1902.535577,48.94061954,2522.101807,20.52509536,883.018752,6.636576408,14.54151551,16.97362012,12.10941091,27.43503333,0.680219137,2745.196354,1574.517074,2745.696354,472.9829261,108444.5671,1892.744946,57.2948655,2945.288086,23.90510928,872.9402891,6.485733971,13.84628788,16.07871582,11.61385995,22.7966165,0.798268005,164.483416,879.5305859,164.983416,1167.969414,140215.1604,1896.013864,73.95260292,3262.638428,30.90849844,865.3516709,7.819008675,15.8427986,15.48291356,16.20268363,302.8883484,0.98775143,4536.459792,14735,4536.459792,14569,4536.459792,13528,4536.459792,14628,4536.459792,14793,4536.459792,14429
HATP22B-0109_C.fit,109,0,60037.64833,2460037.648,2460037.648,2460037.651,2460037.652,1.028031756,76.56982812,-29.90625,60,10.37944444,50.20277778,6.653715124,38,66,99,4.200221099,0.225237469,0.164179123,0.278817455,0.146292873,0.162880494,0.233693792,0.02891248,0.003812096,0.003452892,0.004242933,0.003366516,0.003447879,0.003877676,145.2736363,59.08494276,47.54829354,65.71336997,43.45527405,47.24078702,60.26645811,703764.5539,4811.404232,2049.396527,999.4641712,2049.896527,1048.035829,2955966.728,4536.459792,2371.038962,1246.696817,50636.1875,651.6021001,936.7413609,14412,6.688227501,15.62615424,15.41384407,15.8384644,310.8226857,0.96503704,2235.143112,1582.451914,2235.643112,465.0480862,129374.224,1952.825509,66.2497614,3136.002686,28.51876352,934.9063046,6.58852894,14.10057292,15.49083066,12.71031518,13.31365859,0.952273801,2503.129596,765.9025816,2503.629596,1281.597418,99248.85701,1958.660516,50.67180156,2582.07251,21.87804181,941.0809541,6.599990456,15.76715391,15.47166685,16.06264097,278.8036973,0.998454741,2991.119888,580.4552214,2991.619888,1467.044779,153440.0717,1990.082358,77.10237271,3365.996826,33.82374775,944.3380781,6.773640725,17.54669037,18.87026492,16.22311582,337.2496428,0.954193659,2441.438419,151.0096027,2441.938419,1896.490397,89816.25975,1964.456652,45.72066257,2347.053711,19.79875583,948.7293531,6.478809734,17.71095073,22.85363043,12.56827103,9.646413504,0.678006676,2747.94064,1574.352125,2748.44064,473.1478749,98573.77326,1960.041483,50.29167706,2711.395508,21.72922891,940.174858,6.279625985,10.90652857,15.82151092,5.991546225,11.23273616,0.342806506,167.1073261,879.3434656,167.6073261,1168.156534,133311.3681,1959.196737,68.04389045,2970.706299,29.38665264,935.4222711,7.167182524,18.46837894,17.30687699,19.62988089,73.34903601,0.977529105,4536.459792,14991,4536.459792,14674,4536.459792,13495,4536.459792,14670,4536.459792,14524,4536.459792,14644
HATP22B-0110_C.fit,110,0,60037.64917,2460037.649,2460037.649,2460037.652,2460037.653,1.02874779,76.40333725,-29.9375,60,10.37944444,50.195,8.523895142,38,66,99,4.297569159,0.231923907,0.162471223,0.289157201,0.135444826,0.163669675,0.231129686,0.031388123,0.004103935,0.003655343,0.004593299,0.003511517,0.003661458,0.004086895,136.9170486,56.51256408,44.44760566,62.95196984,38.57159916,44.70068433,56.55385582,671856.6443,4875.622137,2050.19314,997.4722167,2050.69314,1050.027783,2887350.394,4536.459792,2382.317901,1211.992065,36393.70313,636.4765756,965.4832733,14579,8.541521711,15.98622959,14.99561099,16.97684819,299.9645125,0.939291294,2236.067338,1580.53462,2236.567338,466.9653796,126484.775,1985.658782,63.69914916,2492.693604,27.88182432,963.9230474,8.825998207,12.86182655,11.84195921,13.88169388,299.6528837,0.904680751,2503.835751,763.9684699,2504.335751,1283.53153,93901.13773,1984.86329,47.30861728,2174.192871,20.69921085,969.7862258,8.011153844,13.9519765,11.27009883,16.63385416,84.27467029,0.856908405,2991.706224,578.653162,2992.206224,1468.846838,150697.0496,2020.986199,74.56609535,2775.821045,33.21908637,972.5531041,7.832384341,17.68400038,19.51218964,15.85581112,352.0278609,0.954732937,2441.906115,148.9658586,2442.406115,1898.534141,80144.36664,1988.395901,40.30604097,2033.905029,17.66672038,976.0699448,8.256615556,11.91192563,11.46808136,12.3557699,10.91651071,-208.5548038,2748.664495,1572.521034,2749.164495,474.9789662,94496.36864,1984.339206,47.62107626,2169.363281,20.83042129,969.4951932,8.370880698,8.133810089,14.57404271,1.693577469,1.11146363,0.051157187,167.9132442,877.3390846,168.4132442,1170.160915,126132.9467,1978.247353,63.75994718,2411.441406,27.80426864,957.5779883,9.828711637,14.07024935,12.8969906,15.24350811,81.27046771,0.969856684,4536.459792,14599,4536.459792,14672,4536.459792,13246,4536.459792,14683,4536.459792,14694,4536.459792,14689
